latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-17.85133,36.29585,328.47,1.09,1.04,2025-10-24,1236,A,77,6.1NRT,306.27,16.07,D
-17.80043,36.60004,333.23,1.06,1.03,2025-10-24,1236,A,83,6.1NRT,300.1,27.6,D
-17.80177,36.5903,323.91,1.06,1.03,2025-10-24,1236,A,71,6.1NRT,300.02,14.92,D
-17.77617,36.58071,319.52,1.06,1.03,2025-10-24,1236,A,56,6.1NRT,299.94,7.75,D
-17.7903,36.41274,325.67,1.07,1.03,2025-10-24,1236,A,73,6.1NRT,306.23,12.3,D
-17.86319,35.8124,332.28,1.14,1.06,2025-10-24,1236,A,81,6.1NRT,305.11,25.92,D
-18.09181,33.72192,333.52,1.53,1.22,2025-10-24,1236,A,81,6.1NRT,311.9,27.74,D
-17.60801,37.32108,321.95,1.01,1.01,2025-10-24,1236,A,67,6.1NRT,299.68,12.71,D
-17.70215,36.64864,344.35,1.05,1.02,2025-10-24,1236,A,91,6.1NRT,305.67,43.76,D
-17.7264,36.40647,323.29,1.07,1.03,2025-10-24,1236,A,62,6.1NRT,307.59,10.4,D
-17.72778,36.39661,322.43,1.07,1.03,2025-10-24,1236,A,58,6.1NRT,307.47,9.59,D
-17.71867,36.39524,322.24,1.07,1.03,2025-10-24,1236,A,55,6.1NRT,306.67,9.44,D
-17.66636,36.43757,322.38,1.07,1.03,2025-10-24,1236,A,66,6.1NRT,304.6,10.34,D
-17.65727,36.4362,321.11,1.07,1.03,2025-10-24,1236,A,58,6.1NRT,304.49,8.7,D
-17.66034,36.34607,322.09,1.08,1.04,2025-10-24,1236,A,65,6.1NRT,304.55,10.92,D
-17.65122,36.34468,322.63,1.08,1.04,2025-10-24,1236,A,66,6.1NRT,303.57,11.3,D
-17.45299,37.68137,319.2,1.0,1.0,2025-10-24,1236,A,42,6.1NRT,302.88,7.6,D
-17.51617,37.1801,322.85,1.02,1.01,2025-10-24,1236,A,66,6.1NRT,301.9,11.97,D
-17.71246,35.77807,333.65,1.14,1.06,2025-10-24,1236,A,81,6.1NRT,308.52,23.73,D
-17.72109,35.71508,357.07,1.15,1.07,2025-10-24,1236,A,98,6.1NRT,309.74,79.85,D
-17.72254,35.70449,335.12,1.15,1.07,2025-10-24,1236,A,83,6.1NRT,308.24,27.86,D
-17.43138,37.70613,317.01,1.0,1.0,2025-10-24,1236,A,23,6.1NRT,301.84,6.83,D
-17.43271,37.69694,328.26,1.0,1.0,2025-10-24,1236,A,76,6.1NRT,301.94,18.44,D
-17.71091,35.6488,336.74,1.16,1.07,2025-10-24,1236,A,84,6.1NRT,308.05,29.52,D
-17.71235,35.63815,350.75,1.16,1.07,2025-10-24,1236,A,95,6.1NRT,308.69,61.01,D
-17.70291,35.63681,323.94,1.16,1.07,2025-10-24,1236,A,62,6.1NRT,307.25,9.59,D
-17.70866,35.59421,325.5,1.16,1.07,2025-10-24,1236,A,70,6.1NRT,305.58,15.11,D
-17.58109,36.45915,327.63,1.07,1.03,2025-10-24,1236,A,74,6.1NRT,308.32,14.55,D
-17.59467,36.36088,322.74,1.07,1.03,2025-10-24,1236,A,60,6.1NRT,306.71,8.66,D
-17.50875,36.71502,332.33,1.05,1.02,2025-10-24,1236,A,80,6.1NRT,308.36,18.2,D
-17.3485,37.76136,322.92,1.0,1.0,2025-10-24,1236,A,51,6.1NRT,302.38,11.22,D
-17.34983,37.75219,319.91,1.0,1.0,2025-10-24,1236,A,44,6.1NRT,301.51,8.22,D
-17.51063,36.63015,327.21,1.05,1.02,2025-10-24,1236,A,73,6.1NRT,311.27,10.8,D
-17.52699,36.51401,334.85,1.06,1.03,2025-10-24,1236,A,83,6.1NRT,308.03,24.71,D
-17.4437,37.03773,321.46,1.02,1.01,2025-10-24,1236,A,60,6.1NRT,305.0,8.43,D
-17.49349,36.68648,323.41,1.05,1.02,2025-10-24,1236,A,65,6.1NRT,308.51,8.1,D
-17.42812,37.08327,321.35,1.02,1.01,2025-10-24,1236,A,60,6.1NRT,304.36,7.63,D
-17.42945,37.0739,322.3,1.02,1.01,2025-10-24,1236,A,63,6.1NRT,305.19,8.58,D
-17.46473,36.76037,330.75,1.04,1.02,2025-10-24,1236,A,78,6.1NRT,306.31,17.54,D
-17.48226,36.63562,324.23,1.05,1.02,2025-10-24,1236,A,67,6.1NRT,309.07,6.48,D
-17.50801,36.45135,321.27,1.07,1.03,2025-10-24,1236,A,48,6.1NRT,306.84,6.84,D
-17.53814,36.2343,325.92,1.09,1.04,2025-10-24,1236,A,69,6.1NRT,310.86,8.97,D
-17.57003,36.00288,325.25,1.11,1.05,2025-10-24,1236,A,69,6.1NRT,308.54,11.41,D
-17.48134,36.57633,338.42,1.05,1.03,2025-10-24,1236,A,86,6.1NRT,309.24,28.46,D
-17.64782,35.35802,328.99,1.19,1.09,2025-10-24,1236,A,61,6.1NRT,307.55,17.77,D
-17.48215,36.43745,321.39,1.07,1.03,2025-10-24,1236,A,58,6.1NRT,306.28,7.47,D
-17.57017,35.79283,328.11,1.13,1.06,2025-10-24,1236,A,74,6.1NRT,307.5,16.39,D
-17.28158,37.78817,320.31,1.0,1.0,2025-10-24,1236,A,60,6.1NRT,303.01,8.37,D
-17.52655,35.97556,326.47,1.11,1.05,2025-10-24,1236,A,71,6.1NRT,309.29,14.0,D
-17.61392,35.31898,324.42,1.2,1.09,2025-10-24,1236,A,65,6.1NRT,306.79,11.28,D
-17.36325,37.09232,321.86,1.02,1.01,2025-10-24,1236,A,62,6.1NRT,306.19,7.46,D
-17.24225,37.86057,317.63,1.0,1.0,2025-10-24,1236,A,37,6.1NRT,303.89,5.78,D
-17.26628,37.69563,328.89,1.0,1.0,2025-10-24,1236,A,76,6.1NRT,302.78,17.64,D
-17.26762,37.68646,324.9,1.0,1.0,2025-10-24,1236,A,70,6.1NRT,302.6,12.74,D
-17.47297,36.17827,346.69,1.09,1.04,2025-10-24,1236,A,92,6.1NRT,309.06,45.39,D
-17.47435,36.1683,334.12,1.09,1.04,2025-10-24,1236,A,81,6.1NRT,309.6,21.3,D
-17.52639,35.79161,332.28,1.13,1.06,2025-10-24,1236,A,79,6.1NRT,309.46,21.72,D
-17.84234,33.40185,342.55,1.6,1.25,2025-10-24,1236,A,89,6.1NRT,313.63,53.97,D
-17.38741,36.72337,321.31,1.04,1.02,2025-10-24,1236,A,54,6.1NRT,305.79,5.79,D
-17.43353,36.39457,319.76,1.07,1.03,2025-10-24,1236,A,43,6.1NRT,306.34,6.36,D
-17.33828,37.00612,322.02,1.03,1.01,2025-10-24,1236,A,60,6.1NRT,305.76,6.08,D
-17.38964,36.57653,323.72,1.05,1.02,2025-10-24,1236,A,64,6.1NRT,307.4,9.05,D
